lng,lat,price_per_square_meter
19.078316,47.5065743,779687.50
19.0783795,47.548579,656862.75
19.0636997,47.5024612,1163013.70
,,3656250.00
18.9995134,47.46916,797297.30
19.06786551312717,47.4777109,1327586.21
,,752830.19
19.06786551312717,47.4777109,1416666.67
19.0546939,47.4919178,1350000.00
19.0411082,47.465171,900000.00
19.1067988,47.5253565,625000.00
19.1057727,47.4298084,601754.39
19.1131776,47.5169438,840350.88
19.105034,47.5323588,1063636.36
19.1282801,47.5251778,1200000.00
19.0543194,47.5180411,2305000.00
19.1431106,47.4668054,761016.95
19.0778157,47.5012358,705555.56
19.063790375567194,47.5013882,2020000.00
19.0509748,47.4918357,1570000.00
19.089351,47.5042097,927906.98
19.0493176,47.5163852,905086.21
19.0421999,47.4623759,1030158.73
19.0657328,47.5966843,814285.71
19.0016919,47.4902613,3038888.89
19.0543194,47.5180411,1481481.48
19.082082,47.5383689,873584.91
19.1093939,47.4438809,565671.64
19.0658207,47.4986472,1306603.77
,,1017647.06
19.0043011,47.5690848,1611827.96
19.0823245,47.4867816,1102941.18
19.0178434,47.4895251,1261904.76
19.0226764,47.5005967,1357812.50
18.9885881,47.4677382,1486486.49
19.0330303,47.5427581,901923.08
,,712500.00
19.0723167,47.4817947,1218750.00
19.0481428,47.5998286,700000.00
19.067065996373913,47.505823050000004,1052777.78
19.0054865,47.4962116,1355172.41
19.0706763,47.5226561,919607.84
19.0703167,47.4883954,914084.51
19.0616885,47.438126,758928.57
19.0719714,47.4343003,753333.33
19.015778,47.4854083,1145833.33
19.0064431,47.4760764,1143902.44
19.055036,47.5070988,1971428.57
19.0064431,47.4760764,892018.78
19.0345173,47.5071427,1037500.00
19.0982945,47.5254841,748214.29
18.9904493,47.5192173,1184745.76
19.0964801,47.5075499,927906.98
19.0661028,47.492185,969387.76
19.1465176,47.4484411,1006750.00
19.1312056,47.549237,886792.45
18.9896099,47.5143247,1370000.00
19.1282801,47.5251778,1010204.08
19.0942151,47.5725272,838709.68
19.0561778,47.4879562,1053191.49
19.0668155,47.5123859,774489.80
19.0911643,47.4893975,750000.00
19.0453059,47.4657325,970000.00
,,663793.10
19.0636997,47.5024612,1447368.42
19.0380875,47.5390517,775510.20
19.053068456401757,47.501676700000004,2065217.39
19.0906475,47.5603263,1289230.77
19.1115031,47.5074376,1298358.21
19.0330303,47.5427581,767307.69
19.0684509,47.5024449,998333.33
19.1457198,47.5377939,1071428.57
19.1266762,47.4609277,908909.09
19.064164,47.5368003,1227868.85
19.175044,47.4518525,981967.21
19.1316363,47.4544991,877346.94
19.117682,47.468661,1278000.00
19.0681108,47.5231044,910714.29
19.0078587,47.4064359,1038775.51
,,1116666.67
19.02329882133847,47.503256300000004,1050000.00
19.0527551,47.5099213,1305333.33
19.0803457,47.4343216,650000.00
19.0787315,47.4899382,799714.29
19.0600541,47.5225148,1192000.00
,,553125.00
19.068436,47.5366058,1309836.07
19.071216,47.4374951,640298.51
18.9785136,47.4078524,901388.89
19.0551119,47.4921278,1320000.00
19.0411082,47.465171,767692.31
18.9846166,47.4739872,2680672.27
19.0546939,47.4919178,1419753.09
19.1155619,47.5492946,815920.00
19.0558771,47.4982455,1000000.00
19.1697101,47.4457184,801282.05
19.0383256,47.5109289,1180851.06
19.063790375567194,47.5013882,1900000.00
19.0054865,47.4962116,1397777.78
19.0564277,47.509374,662921.35
19.068905,47.511686,846153.85
,,1246666.67
19.0435137,47.4762937,927142.86
19.0239316,47.5012217,967741.94
19.0546939,47.4919178,1000000.00
19.112305,47.5109282,999818.18
19.0564644,47.5102619,998275.86
19.1147634,47.5150279,1062500.00
19.067768162080053,47.5082687,2105263.16
19.0527551,47.5099213,1244444.44
19.231312,47.4714687,1039215.69
,,700000.00
19.0493176,47.5163852,1528235.29
19.0705442,47.4904793,1545454.55
19.0726404,47.5515175,2700000.00
19.0678495,47.5353801,986419.75
19.0661028,47.492185,1020204.08
19.0997228,47.5186841,950000.00
19.0591998,47.5088477,1340909.09
,,1024390.24
19.0678495,47.5353801,857647.06
19.1017829,47.5308111,878378.38
19.0964801,47.5075499,1397045.45
19.0708831,47.5004497,923529.41
,,942696.63
19.0707402,47.5079393,1000000.00
19.0282878,47.5173286,1414285.71
18.9757923,47.5314476,1034545.45
19.0854946,47.5451571,755932.20
19.082082,47.5383689,955319.15
18.9923952,47.5176241,1051724.14
19.096745,47.4850071,796857.14
19.0200262,47.4807204,3058252.43
19.0546939,47.4919178,1413793.10
18.9840606,47.4645987,1530000.00
19.1245906,47.5431068,664444.44
19.0611973,47.5028532,1170454.55
19.0937772,47.5173623,871875.00
19.0676713,47.5476552,1801639.34
19.0473387,47.5117475,2065217.39
19.2879581,47.4659265,816666.67
19.0634184,47.4855281,1104838.71
19.1398868,47.542934,755714.29
19.0403891,47.4788583,726666.67
19.1199827,47.4244189,852439.02
19.0479059,47.5098077,1187128.71
19.049597,47.4077399,430392.16
19.071216,47.4374951,863636.36
,,1000000.00
19.1365016,47.5634365,1029032.26
19.058069449100756,47.529306250000005,2877777.78
19.0706763,47.5226561,1424285.71
19.0543194,47.5180411,1463235.29
19.0479059,47.5098077,1250000.00
19.1637039,47.4373156,688732.39
19.0756128,47.4077941,396590.91
19.0646196,47.5234293,1347619.05
19.0543194,47.5180411,1413846.15
19.063790949630857,47.499661700000004,1384615.38
19.1177353,47.5301259,1133333.33
19.093294,47.4353428,1044186.05
19.1054194,47.4931035,1065573.77
19.0792903,47.4875129,823382.35
19.0634184,47.4855281,1104838.71
18.9548082,47.526675,1598173.52
19.140529762095948,47.5131966,809433.96
19.05085298916648,47.5185813,1227868.85
19.0064431,47.4760764,1025538.46
19.1431968,47.4435346,813846.15
19.05992404645196,47.49021795,1248529.41
19.0225903,47.5052884,1117910.45
19.085199,47.4933805,597272.73
19.0282878,47.5173286,1270000.00
19.082082,47.5383689,878000.00
19.0879873,47.5722765,781927.71
19.0576332,47.500403,998780.49
19.095433303232312,47.4854202,828571.43
19.0891594,47.5039242,1672000.00
,,2261904.76
19.1117343,47.5194512,719266.06
19.1135321,47.4655886,969230.77
19.0480496,47.5987637,820547.95
19.0516183,47.4942762,1916388.89
19.1669224,47.4387135,886603.77
19.0743812,47.5297224,1453658.54
19.0753208,47.5041008,818750.00
19.0704816,47.4875212,787719.30
,,724489.80
19.0758798,47.5066206,896153.85
19.1093939,47.4438809,778048.78
19.1110019,47.4904304,681590.91
19.055036,47.5070988,1520306.12
,,811965.81
19.100791,47.5193898,1021428.57
19.08480069167256,47.494142,802173.91
19.0891594,47.5039242,1496153.85
,,967391.30
19.0272866,47.5117089,971962.62
19.0823245,47.4867816,996875.00
19.0307314,47.4614364,978000.00
19.0813691,47.4946924,658490.57
19.1444235,47.4570493,1111235.96
,,1272549.02
19.0801553,47.4759677,1529411.76
19.0801553,47.4759677,1399247.31
19.0801553,47.4759677,1413010.75
18.9897273,47.490634,1447368.42
19.082082,47.5383689,894871.79
19.0636997,47.5024612,1560273.97
19.0677381,47.5201797,1480470.59
19.0703523,47.4862293,886774.19
19.1093939,47.4438809,522222.22
19.0801553,47.4759677,1472727.27
19.097577,47.4806738,1407894.74
19.0600541,47.5225148,1302631.58
19.0564277,47.509374,1284285.71
19.1093939,47.4438809,775000.00
19.0724789,47.4958531,874750.00
19.0314608,47.5156648,1776315.79
19.0874558,47.5556512,803571.43
19.0801553,47.4759677,1518653.85
19.0696548,47.429974,742307.69
,,629761.90
19.0990115,47.5837258,1125000.00
19.1457198,47.5377939,740625.00
19.0451407,47.5413944,1163333.33
19.1882865,47.4315698,1096153.85
19.140802,47.4452234,677796.61
19.1057727,47.4298084,757142.86
19.0643655,47.574878,1565714.29
19.1749235,47.4294676,881395.35
,,750000.00
19.075016,47.5087552,890410.96
19.0402331,47.5285982,1043283.58
19.0810473,47.4950741,904761.90
19.1282801,47.5251778,1135616.44
19.1021026,47.5276143,383653.85
19.0823245,47.4867816,996875.00
19.0223968,47.5038681,1028037.38
19.1146673,47.4603683,931250.00
19.22647,47.4511303,559090.91
19.3030725,47.4641822,816666.67
19.0335513,47.5092566,1233333.33
19.1282801,47.5251778,918666.67
,,916000.00
19.0543194,47.5180411,1120560.75
19.0359072,47.4261301,824324.32
19.0473387,47.5117475,1105633.80
19.0703318,47.5009972,954545.45
,,816901.41
19.2273987,47.4697872,991052.63
19.082082,47.5383689,1304761.90
19.061924,47.5060433,890121.95
19.1310583,47.4168732,701612.90
19.1006149,47.5806957,671272.73
18.9973722,47.5202876,3300000.00
19.0765786,47.4719395,1650000.00
,,848936.17
19.0402331,47.5285982,1043283.58
19.060473131890664,47.499507699999995,1313253.01
19.143702,47.5106223,834545.45
18.998366787232783,47.4631021,1275590.55
19.1312056,47.549237,847169.81
19.097577,47.4806738,1389610.39
19.0803457,47.4343216,520312.48
19.0700242,47.5397414,1031250.00
19.0702355,47.5326717,1219298.25
19.1669224,47.4387135,561971.83
19.0964801,47.5075499,783846.15
19.0835068,47.5335467,1607894.74
19.125679,47.5233957,1289719.63
19.1387885,47.5189736,858695.65
,,716216.22
19.06886213968847,47.50327645,1678750.00
19.0656554,47.5032554,1269607.84
19.1465176,47.4484411,724489.80
19.0410176,47.5402932,1211818.18
19.0305067,47.5247973,1885087.72
19.071216,47.4374951,653448.28
19.0721242,47.5000169,814084.51
19.082082,47.5383689,997500.00
19.2047639,47.4136661,820547.95
,,1085294.12
19.0670638,47.4961724,922641.51
19.0387155,47.479064,1283783.78
19.0901534,47.5075248,1169148.94
19.0560768,47.4752879,908256.88
,,654411.76
19.0356241,47.5512716,1368627.45
19.0847247,47.5358901,1091836.73
19.0535283,47.4921289,1419753.09
18.9548082,47.526675,1120000.00
19.0856971,47.5480448,961352.66
19.0667371,47.5280889,847169.81
19.0684509,47.5024449,1124791.67
19.0178434,47.4895251,622222.22
,,802173.91
19.1146673,47.4603683,812962.96
,,762745.10
19.0707316,47.5035495,1157894.74
19.0623599,47.5113387,1080000.00
19.0422285,47.4931695,957894.74
19.1075679,47.5085474,939215.69
19.0702552,47.4862353,890361.45
19.1300619,47.493646,936250.00
,,671212.12
19.0564277,47.509374,1464285.71
19.0543194,47.5180411,1463235.29
19.1669224,47.4387135,533802.82
19.0638878,47.5462803,3246376.81
19.1465176,47.4484411,1063492.06
19.1245906,47.5431068,753333.33
19.0793208,47.4916448,752380.95
19.0730537,47.5152826,1115833.33
19.1834003,47.5160554,912765.96
19.1282801,47.5251778,1067857.14
19.1282801,47.5251778,766071.43
18.9874567,47.5043945,1636363.64
19.0823695,47.4790659,960576.92
19.063790375567194,47.5013882,2029850.75
19.0656554,47.5032554,1490566.04
,,1045312.50
19.03863,47.4520722,922000.00
19.107649630216287,47.5039259,748611.11
19.1300619,47.493646,580000.00
19.0314608,47.5156648,1100000.00
19.0345173,47.5071427,1222222.22
19.022535,47.511476,1076470.59
19.0710694,47.4894116,1015384.62
19.0985468,47.5891211,286666.67
19.0064431,47.4760764,1639534.88
19.1985597,47.5331332,783977.27
19.0591858,47.5200388,740000.00
19.0451407,47.5413944,916500.00
19.1233108,47.5772223,965671.64
19.02609085070292,47.50642755,1286138.61
19.082082,47.5383689,1022500.00
19.0284043,47.5069455,1182795.70
19.1003889,47.4402893,973170.73
18.9885881,47.4677382,1463235.29
,,780701.75
19.0535283,47.4921289,1310655.74
19.0506135,47.5172312,872549.02
19.0876236,47.4894278,468085.11
19.0699254,47.5012436,1114583.33
19.0200262,47.4807204,3435114.50
19.0911643,47.4893975,937804.88
19.1465176,47.4484411,748076.92
19.119152884789578,47.4717082,1123958.33
19.0892489,47.5595711,674576.27
19.1341177,47.5497461,654098.36
19.0514623,47.5148202,1435937.50
19.1057727,47.4298084,1055555.56
19.0724789,47.4958531,1096666.67
19.0506162,47.5025472,1824324.32
19.1205185,47.5407147,903508.77
19.0721057,47.4837017,1241071.43
19.0523655,47.495695,1571428.57
19.1093939,47.4438809,605357.14
19.0860054,47.5027493,831818.18
19.0606205,47.5311402,1380434.78
19.0911643,47.4893975,626984.13
,,1766140.35
19.1669224,47.4387135,968571.43
19.1721525,47.4355982,718000.00
19.2262378,47.4708623,987640.45
19.1228864,47.5247859,1515151.52
19.0702552,47.4862353,807453.42
19.0416004,47.4248391,988888.89
,,736842.11
19.1669224,47.4387135,618867.91
19.0696548,47.429974,831250.00
19.119656,47.5146915,1040707.96
19.0536868,47.5078655,1692982.46
19.2047639,47.4136661,877804.88
19.0000548,47.4898134,1426984.13
19.0801553,47.4759677,903846.15
19.043123,47.5419505,972000.00
19.0473387,47.5117475,2847619.05
18.9827501,47.4611337,1393442.62
19.108514,47.4979628,766666.67
19.2570763,47.5060919,959223.30
19.0801553,47.4759677,749821.43
19.071216,47.4374951,568627.45
19.0265425,47.5217109,1454385.96
19.0699254,47.5012436,1050000.00
19.0696548,47.429974,644262.30
19.0316314,47.5106031,1132000.00
19.096882,47.5633251,1049661.02
19.1282801,47.5251778,700934.58
19.0620973,47.5005272,1534615.38
19.0662445,47.5116513,768571.43
19.08480069167256,47.494142,893939.39
19.0730537,47.5152826,607142.86
19.0684509,47.5024449,806122.45
19.0843677,47.5148675,1345238.10
19.16601,47.4359602,688679.25
19.0282919,47.5300807,1609677.42
19.0678495,47.5353801,741935.48
19.08480069167256,47.494142,1048000.00
,,918390.80
19.0382805,47.4504509,1268292.68
19.02939,47.4882932,1261904.76
19.0330303,47.5427581,831250.00
19.1643508,47.4891462,693023.26
,,570676.69
19.0515829,47.5028724,2500000.00
19.0564644,47.5102619,1256896.55
19.0680801,47.5352384,1062375.00
19.0200262,47.4807204,910526.32
19.1115031,47.5074376,603448.28
19.0039666,47.4708276,1025538.46
19.1225752,47.4753369,720588.24
19.0808016,47.5066058,848936.17
19.051935,47.52084,1791666.67
19.05020176632447,47.4981929,2096774.19
19.1114757,47.5215568,823863.64
19.0030829,47.5220975,1033018.87
19.1162703,47.469061,860784.31
19.1700702,47.4469392,731481.48
19.0689055,47.4294024,789583.33
19.075016,47.5087552,926829.27
19.0937772,47.5173623,891836.73
,,660714.29
19.0506753,47.5150739,1263855.42
19.0573794,47.5054662,1013043.48
19.0451407,47.5413944,1767857.14
19.0883086,47.5611034,1104761.90
19.0563202,47.4908406,1413793.10
19.0660303,47.5046595,1447916.67
19.070330866666666,47.432612533333334,666491.23
19.0053596,47.5081946,1413043.48
19.0634184,47.4855281,839160.84
,,3956521.74
19.0661028,47.492185,969285.71
19.065577071324526,47.48548505,941058.82
19.0421999,47.4623759,838000.00
19.1040205,47.5797433,777941.18
18.9874795,47.514018,1721153.85
19.0211229,47.5500929,1825688.07
,,716216.22
19.1093939,47.4438809,553968.25
19.0618403,47.4103719,677551.02
19.0711239,47.5194372,844230.77
19.0262513,47.4636255,900000.00
18.9995134,47.46916,1018518.52
19.0346021,47.5138336,998437.50
18.9738856,47.5276347,1425531.91
19.1697101,47.4457184,854166.67
19.0479059,47.5098077,1366197.18
18.9808541,47.5093667,1315000.00
,,1057857.14
19.0817217,47.507006,836363.64
19.0054865,47.4962116,2355263.16
19.0920734,47.5671397,1298292.68
19.1414741,47.5156204,838983.05
19.0706763,47.5226561,1142857.14
19.0684509,47.5024449,1401041.67
19.0763582,47.5068596,785981.31
19.0904267,47.4886781,910256.41
19.063681,47.6000924,857719.30
19.1311504,47.4851669,572289.16
19.0100432,47.4700223,1406593.41
19.1245906,47.5431068,650000.00
19.0920734,47.5671397,1056666.67
19.119152884789578,47.4717082,1267857.14
19.0438097,47.5532693,646000.00
19.0883086,47.5611034,1168571.43
19.1859251,47.4400255,691666.67
19.0564277,47.509374,1208064.52
19.0191106,47.4546347,1233663.37
19.02329882133847,47.503256300000004,1513157.89
,,1310679.61
19.17341851513151,47.452381700000004,666666.67
19.0341141,47.4358534,834693.88
19.0886953,47.504137,950000.00
19.0678495,47.5353801,1088636.36
19.03803,47.5128429,1078409.09
19.1300619,47.493646,712500.00
,,1650000.00
19.0543194,47.5180411,1177631.58
19.119152884789578,47.4717082,1159821.43
19.0600541,47.5225148,1325925.93
19.0064431,47.4760764,1275641.03
19.08122930838382,47.49513505,959493.67
19.0581847,47.4947545,958333.33
19.1221215,47.4849748,804347.83
19.0661028,47.492185,902150.54
19.1231465,47.5058765,1043333.33
19.0241412,47.5088382,1174509.80
19.0796242,47.5008071,622772.28
19.1637039,47.4373156,685000.00
19.0054865,47.4962116,1550724.64
,,1150000.00
,,1237623.76
,,1324489.80
19.1046487,47.513021,927906.98
19.0330303,47.5427581,721153.85
,,997674.42
,,996969.70
19.0631308,47.4956303,888157.89
19.1341177,47.5497461,854285.71
19.1584944,47.4771697,906060.61
18.9736967,47.5231241,1198666.67
19.1403906,47.5144923,819565.22
19.0626902,47.5085518,916388.89
19.0964801,47.5075499,1298113.21
19.0780351,47.4859878,1600000.00
18.9808541,47.5093667,1315000.00
19.2946081,47.4690751,676271.19
19.0823245,47.4867816,996875.00
19.0551914,47.5091962,1337837.84
19.0636997,47.5024612,902061.86
,,770000.00
,,853623.19
19.1245906,47.5431068,730357.14
19.0365911,47.5169141,1078409.09
19.0702552,47.4862353,904255.32
19.075016,47.5087552,1316000.00
19.0581847,47.4947545,1412359.55
19.0372718,47.5494076,1089743.59
19.1282801,47.5251778,1135616.44
19.040182,47.5000532,1482857.14
19.0508921,47.5065903,1485714.29
18.9587614,47.5335359,3211678.83
18.9736967,47.5231241,1120408.16
,,975000.00
19.0964801,47.5075499,895402.30
19.0442819,47.5482402,679710.14
19.0582148,47.5315815,1078688.52
,,1117021.28
19.0773644,47.5074405,1000000.00
19.1985597,47.5331332,1144545.45
19.0647053,47.5107737,1062500.00
19.0745589,47.485056,1022619.05
19.0911643,47.4893975,672268.91
19.0359789,47.4680653,1333333.33
19.0558809,47.497497,1677966.10
19.1211348,47.5409409,785714.29
,,1318000.00
19.0763208,47.5125816,751376.15
19.0843001,47.5059922,877777.78
19.0234032,47.5085421,1308888.89
19.0350497,47.5132799,1309523.81
19.0616087,47.4891773,907575.76
,,833333.33
19.1282801,47.5251778,1355140.19
19.119152884789578,47.4717082,1226486.49
19.1119093,47.5048421,779166.67
19.01762,47.5074782,1050000.00
19.119152884789578,47.4717082,1180851.06
19.0509748,47.4918357,3808476.19
19.0920734,47.5671397,786842.11
19.0623599,47.5113387,1130000.00
19.1117343,47.5194512,1598000.00
,,1045238.10
19.0053637,47.4645481,941509.43
19.071216,47.4374951,655714.29
19.0317919,47.4747846,1015625.00
19.0796242,47.5008071,998529.41
18.9840606,47.4645987,1400000.00
19.068436,47.5366058,996363.64
19.0533158,47.5076702,1592233.01
19.082082,47.5383689,1114285.71
19.08598671405879,47.57245225,1233333.33
19.097577,47.4806738,1407894.74
19.1457198,47.5377939,842857.14
19.0757149,47.4797241,1166666.67
19.0016919,47.4902613,4557657.66
19.1115031,47.5074376,649000.00
,,1584126.98
19.0823245,47.4867816,894871.79
19.0747795,47.4840663,1141304.35
19.0930186,47.5122475,1000000.00
19.1151,47.58232,991176.47
19.0297756,47.4968655,983593.75
19.0422285,47.4931695,1601886.79
19.10267725,47.4663154,1014705.88
19.1480384,47.512112,890909.09
19.0348817,47.4764251,1041428.57
19.0398608,47.530993,804347.83
19.0756452,47.5271453,1507547.17
19.058136,47.5978975,844000.00
19.08342,47.54098,1280000.00
,,1168292.68
19.0483244,47.4588919,1725806.45
,,1067325.58
19.0553802,47.5969644,651515.15
19.1069891,47.4352127,599866.67
19.1097128,47.4676599,954545.45
,,1000000.00
19.0554418,47.5686801,1012898.55
19.1282801,47.5251778,755208.33
19.067768162080053,47.5082687,2010101.01
19.1457198,47.5377939,677551.02
19.1115031,47.5074376,935416.67
19.0564644,47.5102619,1353846.15
19.0454874,47.5473341,2047540.98
19.0848485,47.5020445,1000000.00
19.0808884,47.5020718,706060.61
19.0373092,47.4383183,1249821.43
18.9949806,47.4720825,941509.43
19.0680801,47.5352384,994117.65
18.9548082,47.526675,1303030.30
19.077156,47.5317993,941666.67
19.1122949,47.5861836,698529.41
19.1437047,47.5018302,806382.98
19.0387155,47.479064,1079710.14
19.1177353,47.5301259,1161616.16
19.0510498,47.4519786,1092105.26
19.054665,47.5079641,955555.56
19.0374693,47.5145072,1321621.62
19.1570453,47.4817572,671428.57
19.1703355,47.5272414,1052777.78
19.2946081,47.4690751,676271.19
19.0756128,47.4077941,728846.15
18.9937925,47.5238472,1372916.67
19.1282801,47.5251778,883561.64
,,974102.56
18.9704947,47.4844976,1996000.00
19.0792416,47.5612426,877358.49
19.1122949,47.5861836,768965.52
19.1148204,47.4646023,747916.67
19.07689,47.4808673,1126744.19
19.0356241,47.5512716,1180000.00
19.0814974,47.4220399,723684.21
,,671428.57
19.0632522,47.4932957,805555.56
19.11405434252606,47.44055555,760000.00
19.097552278733172,47.508403650000005,701351.35
19.0814974,47.4220399,808823.53
,,1072033.90
19.0546939,47.4919178,1295652.17
19.0843001,47.5059922,1027777.78
19.0937772,47.5173623,1102564.10
19.0016919,47.4902613,4209941.52
19.1115358,47.4706676,901923.08
19.0696548,47.429974,563636.36
19.1261429,47.5081505,790000.00
19.0546939,47.4919178,1419753.09
19.0422285,47.4931695,1368421.05
19.067768162080053,47.5082687,1325510.20
19.05085298916648,47.5185813,2196666.67
19.0376256,47.4742726,842857.14
19.0636997,47.5024612,1050000.00
19.0778817,47.5305487,918421.05
,,691025.64
19.0691054,47.4188964,808108.11
19.0717193,47.4100442,663636.36
19.0589805,47.5256696,998333.33
19.0671648,47.5421182,1411764.71
19.1660839,47.4683804,669014.08
19.04020119220798,47.5468424,733823.53
19.0818578,47.5029917,773809.52
,,926000.00
19.0676713,47.5476552,1300000.00
19.0928817,47.4437618,631707.32
,,971794.87
19.0260778,47.4275301,870909.09
18.9963817,47.511913,2643939.39
,,664444.44
18.98512532830263,47.4970211,1848837.21
19.0743426,47.4893892,760952.38
19.0805705,47.5000246,1021276.60
19.1669224,47.4387135,561971.83
19.055036,47.5070988,1082474.23
19.0581126,47.4872954,1000000.00
19.0201081,47.4915962,1333333.33
19.0588265,47.5219893,1392592.59
19.0228939,47.4949754,1283928.57
19.002894,47.407578,738000.00
19.0756452,47.5271453,1029411.76
19.0636997,47.5024612,1090697.67
19.022535,47.511476,971962.62
,,850877.19
19.0029272,47.5294106,1109259.26
19.1310583,47.4168732,1076530.61
,,1402500.00
19.0726404,47.5515175,1649397.59
,,907575.76
19.0207956,47.4102159,977551.02
19.0573794,47.5054662,853623.19
19.0706763,47.5226561,972500.00
19.071216,47.4374951,591525.42
19.0503804,47.5045431,1743023.26
19.0591858,47.5200388,833333.33
19.0928817,47.4437618,683333.33
19.0050842,47.4833489,1134090.91
,,916326.53
,,855855.86
19.0228064,47.5336215,1364705.88
19.0611973,47.5028532,789855.07
19.0664702,47.4879215,1064444.44
19.0183214,47.4426293,1034425.29
19.1637039,47.4373156,620754.72
19.07527910590579,47.4995399,1051315.79
19.0282878,47.5173286,1103200.00
19.0272866,47.5117089,1585057.47
19.0576332,47.500403,1105405.41
,,1289090.91
19.1293551,47.5194047,1132911.39
19.0934539,47.4183583,871428.57
19.0211229,47.5500929,773684.21
,,954545.45
19.0240717,47.504754,971028.04
19.1115358,47.4706676,901923.08
19.0845539,47.5529381,1222363.64
19.0901534,47.5075248,831666.67
19.1629386,47.4499091,647058.82
19.0681806,47.5127078,769230.77
19.1967024,47.5098467,1053571.43
19.0467525,47.5941422,698245.61
19.0967519,47.5786228,724561.40
19.1242622,47.4828691,1065517.24
19.0758798,47.5066206,842168.67
19.0398608,47.530993,1571428.57
19.0728348,47.5046671,1104255.32
,,953333.33
,,1111818.18
19.17341851513151,47.452381700000004,938775.51
19.0571048,47.4964448,1000000.00
19.073047,47.5330231,1309523.81
19.06448616725725,47.49451215,875257.73
19.0864496,47.505096,972000.00
19.0860054,47.5027493,1117105.26
19.0588227,47.4076772,639062.50
19.0593723,47.5024289,1333333.33
19.0703167,47.4883954,1048750.00
18.9439242,47.5510508,1400854.70
19.1093939,47.4438809,614102.56
19.0370392,47.5174998,1252252.25
19.0581847,47.4947545,1330952.38
,,778048.78
19.0905853,47.5635299,599200.00
19.0279499,47.5078879,1635454.55
19.1619897,47.4452145,775510.20
19.1985597,47.5331332,670103.09
19.0330303,47.5427581,695454.55
,,500000.00
19.0371937,47.5245669,944444.44
19.0838578,47.5238822,996666.67
19.035599,47.5043134,1460000.00
19.2835451,47.4666251,970869.55
19.0535274,47.4962322,1500000.00
19.1480384,47.512112,792647.06
19.0634184,47.4855281,969902.91
,,807352.94
19.1749235,47.4294676,935000.00
19.1122949,47.5861836,722222.22
19.1245906,47.5431068,650000.00
19.06025873527937,47.4925517,581666.67
19.0637973,47.5370044,844067.80
19.2946081,47.4690751,841176.47
19.076131515758973,47.50121565,868115.94
19.0421471,47.5441068,884810.13
,,611111.11
19.070281,47.4195081,642372.88
19.1156836,47.5331369,975862.07
19.0912142,47.5538566,812500.00
19.2526111,47.4961232,862318.84
18.9785136,47.4078524,1313200.00
19.0538299,47.478098,980392.16
19.0333937,47.4476488,931034.48
,,872500.00
19.0708907,47.5050814,1125641.03
19.04313798532046,47.467938399999994,1089090.91
19.0493176,47.5163852,1471428.57
19.1184601,47.4025482,908823.53
19.03863,47.4520722,767692.31
19.059174396513917,47.48903385,1533977.27
19.0681806,47.5127078,777666.67
19.0636997,47.5024612,998113.21
19.0660088,47.5479832,2082857.14
18.9907247,47.5094194,1326562.50
19.0997228,47.5186841,1598000.00
,,1245833.33
19.1321865,47.4824485,660000.00
19.0838578,47.5238822,820000.00
19.0823695,47.4790659,1011904.76
,,1795918.37
19.3045647,47.4686172,1000000.00
19.061837,47.4896963,1197916.67
19.0684509,47.5024449,749875.00
19.082082,47.5383689,1177419.35
19.0817217,47.507006,791089.11
19.0666865,47.4228812,920000.00
19.1824765,47.4304062,898281.25
19.0339299,47.5400362,963414.63
19.0838578,47.5238822,1534615.38
19.0846941,47.4788541,1125000.00
19.073512,47.5319415,767307.69
19.0860468,47.5773497,623214.29
19.0823245,47.4867816,969393.94
19.0709842,47.5129589,949152.54
19.0660303,47.5046595,850427.35
,,950000.00
19.0746744,47.5025528,630000.00
19.0623599,47.5113387,870930.23
19.0906475,47.5603263,815476.19
19.0689055,47.4294024,789583.33
19.1249562,47.5058371,1134482.76
19.0538299,47.478098,936458.33
19.1457198,47.5377939,641509.43
19.1918985,47.4080575,771428.57
19.0662049,47.4902668,2498888.89
19.05353,47.5062536,1411764.71
19.0608767,47.5242127,1006666.67
19.04863404230121,47.45653365,1039016.39
19.0817217,47.507006,791089.11
19.06178916229374,47.50495895,1065217.39
19.0272866,47.5117089,1257894.74
19.0546939,47.4919178,1158333.33
19.0777563,47.5002152,984931.51
19.0342952,47.4472941,1130188.68
18.9994456,47.5055274,2096491.23
19.2063267,47.4169356,858333.33
,,1072727.27
19.0225903,47.5052884,1054794.52
19.0573986,47.5074306,1425000.00
19.0568683,47.4219285,1043134.33
19.061924,47.5060433,1230357.14
19.0674507,47.5062216,823076.92
,,582500.00
19.0716802,47.5292051,750000.00
19.0398914,47.5524747,961538.46
19.0808016,47.5066058,1048387.10
19.1259203,47.5069581,1063333.33
19.0535283,47.4921289,1419753.09
19.0551119,47.4921278,1125000.00
19.0509748,47.4918357,1570000.00
19.0335513,47.5092566,970833.33
19.0593723,47.5024289,1181578.95
19.069310338716704,47.4858086,1034523.81
19.0543194,47.5180411,998360.66
,,1686363.64
19.0808016,47.5066058,1035714.29
19.2511281,47.4788287,828571.43
19.1093939,47.4438809,603571.43
19.0470191,47.5390425,1079729.73
19.0891129,47.4865245,782142.86
19.1431968,47.4435346,826562.50
19.1236637,47.457301,997674.42
19.0906475,47.5603263,940000.00
,,842222.22
19.0768436,47.4943774,770270.27
19.0726344,47.4908911,1052000.00
,,584782.61
19.0743714,47.5022052,1359090.91
19.0911643,47.4893975,1100000.00
